recipe_no,device,environment,source,video_name,video_index,frame_no_in_video,step_no,generated_text,polished_text
0,mevo,2,3,video-0000,0,1132,4,#C C removes the sticker,C is removing the sticker.
0,mevo,2,3,video-0000,0,1133,4,#C C hits the fork on the knife,C is using the fork as a makeshift knife
0,mevo,2,3,video-0000,0,1134,4,#C C moves the food ,C is making pinwheels.
0,mevo,2,3,video-0000,0,1135,4,#C C puts the food on the table,Preparing pinwheels
0,mevo,2,3,video-0000,0,1136,4,#C C cuts the piece of cake,Spreading peanut butter and jelly
0,mevo,2,3,video-0000,0,1137,4,#C C spreads the cream on the slice of pancake with a knife,C is making a peanut butter and jelly pinwheel.
0,mevo,2,3,video-0000,0,1138,4,#C C puts the piece of cake on the chopstick,C is making pinwheels.
0,mevo,2,3,video-0000,0,1139,4,#C C spreads the food with a knife,Making PB&J pinwheels
0,mevo,2,3,video-0000,0,1140,4,#C C picks the food with a knife ,C is spreading peanut butter.
0,mevo,2,3,video-0000,0,1141,4,#C C puts the food on the spoon,C is spreading peanut butter and jelly on a tortilla.
0,mevo,2,3,video-0000,0,1142,4,#C C puts the piece of cake on the plate,"C makes pinwheels with tortilla, peanut butter, and jelly."
0,mevo,2,3,video-0000,0,1143,4,#C C puts the food on the plate,C assembles pinwheels using tortillas
0,mevo,2,3,video-0000,0,1144,4,#C C scoops the food ,C is making peanut butter and jelly pinwheels
0,mevo,2,3,video-0000,0,1145,4,#C C spreads the tomato paste on the bread with the spoon in his right hand.,Spreading peanut butter on tortilla.
0,mevo,2,3,video-0000,0,1146,4,#C C spreads the avocado on the dough on the chopping board with the spatula in his right hand,Spreading avocado on the dough.
0,mevo,2,3,video-0000,0,1147,4,#C C picks up a piece of cake from the chopping board with the chopsticks,C spreads peanut butter on the tortilla
0,mevo,2,3,video-0000,0,1148,4,#C C touches the sandwich,C is making a sandwich.
0,mevo,2,3,video-0000,0,1149,4,#C C spreads the food with a knife,Preparing pinwheels
0,mevo,2,3,video-0000,0,1150,4,#C C puts the food on the table,Preparation of the pinwheels.
0,mevo,2,3,video-0000,0,1151,4,#C C cuts the piece of tomato with the knife,C is making sandwiches.
0,mevo,2,3,video-0000,0,1152,4,#C C moves the slice of tomato on the tray with the knife in his right hand.,Spreading food on chopping board.
0,mevo,2,3,video-0000,0,1153,4,#C C spreads the food on the chopping board,C is preparing the filling.
0,mevo,2,3,video-0000,0,1154,4,#C C picks up the knife from the chopping board,Spreading peanut butter and jelly on a tortilla
0,mevo,2,3,video-0000,0,1155,4,#C C moves the knife on the food,C is spreading peanut butter
0,mevo,2,3,video-0000,0,1156,4,#C C cuts the dough,C is spreading peanut butter and jelly on a tortilla.
0,mevo,2,3,video-0000,0,1157,4,#C C moves the slices of bread on the tray with the knife in his right hand,Making pinwheels.
0,mevo,2,3,video-0000,0,1158,4,#C C holds the knife,C is using the knife.
0,mevo,2,3,video-0000,0,1159,4,#C C puts the slice of cheese on the piece of cake,C makes peanut butter and jelly pinwheels
0,mevo,2,3,video-0000,0,1160,4,#C C scoops the butter on the tortilla ,Spreading peanut butter on tortilla.
0,mevo,2,3,video-0000,0,1161,4,#C C holds the fork,"C is not mentioned in the previous sentences, so it is not clear what C is doing. Could you please provide more information or context?"
0,mevo,2,3,video-0000,0,1162,4,#C C moves the slice of cucumber on the chopping board with the knife in his right hand.,C is slicing the cucumber.
0,mevo,2,3,video-0000,0,1163,4,#C C scoops the food,Spreading PB&J on tortilla.
0,mevo,2,3,video-0000,0,1164,4,#C C scoops food,C is using the spoon to scoop the peanut butter and jelly.
0,mevo,2,3,video-0000,0,1165,4,#C C spreads the sauce with the spoon,Spreading sauce with a spoon.
0,mevo,2,3,video-0000,0,1166,4,#C C puts the spice on the food,C makes peanut butter and jelly pinwheels
0,mevo,2,3,video-0000,0,1167,4,#C C spreads the whipped egg with a knife,C is spreading peanut butter on tortillas.
0,mevo,2,3,video-0000,0,1168,4,#C C scoops the food,C spreads peanut butter on tortilla
0,mevo,2,3,video-0000,0,1169,4,#C C puts the cake in the bowl ,C is making pinwheels.
0,mevo,2,3,video-0000,0,1170,4,#C C spreads the sauce on the bread with the spoon,C spreads peanut butter on tortillas.
0,mevo,2,3,video-0000,0,1171,4,#C C places the spoon on the plate,C is preparing to make pinwheels.
0,mevo,2,3,video-0000,0,1172,4,#C C picks a piece of pancake,C spreads peanut butter on tortilla
0,mevo,2,3,video-0000,0,1173,4,#C C dips the knife in the sauce ,Spreading sauce on tortillas with knife.
0,mevo,2,3,video-0000,0,1174,4,#C C picks a piece of  cake from the table mat,Picking cake from table mat.
0,mevo,2,3,video-0000,0,1175,4,#C C cuts the apple,#C C spreads peanut butter on a tortilla
0,mevo,2,3,video-0000,0,1176,4,#C C picks the knife on the chopping board with his right hand,C is preparing to make pinwheels.
0,mevo,2,3,video-0000,0,1177,4,#C C holds the knife,C is spreading the peanut butter on the tortilla
0,mevo,2,3,video-0000,0,1178,4,#C C scoops the food with a spoon,Making pinwheels with tortilas
0,mevo,2,3,video-0000,0,1179,4,#C C scoops the food,#C C spreads peanut butter on tortilla with spoon.
0,mevo,2,3,video-0000,0,1180,4,#C C presses the piece of butter on the bread,Spreading peanut butter on tortilla.
0,mevo,2,3,video-0000,0,1181,4,#C C cuts the bun with the knife,Spreading PB&J on tortilla
0,mevo,2,3,video-0000,0,1182,4,#C C scoops the food,C is spreading peanut butter on a tortilla.
0,mevo,2,3,video-0000,0,1183,4,#C C removes the cut piece of pancake from the knife into the bowl with her right hand.,C is cleaning the knife.
0,mevo,2,3,video-0000,0,1184,4,#C C scoops the food,C is spreading peanut butter and jelly on a tortilla.
0,mevo,2,3,video-0000,0,1185,4,#C C spreads the food with a fork,C is spreading peanut butter and jelly on a tortilla using a spoon.
0,mevo,2,3,video-0000,0,1186,4,#C C scoops the food,C is spreading peanut butter
0,mevo,2,3,video-0000,0,1187,4,#C C picks the piece of cake from the plate with the knife in his right hand.,"Making pinwheels, not cake."
0,mevo,2,3,video-0000,0,1188,4,#C C turns the cake on the chopping board with the fork,C is making pinwheels with peanut butter and jelly
0,mevo,2,3,video-0000,0,1189,4,#C C spreads the bread on the plate,C preparing ingredients for pinwheels
0,mevo,2,3,video-0000,0,1190,4,#C C scoops sauce from the plate with a spoon,C is spreading sauce on the tortilas.
0,mevo,2,3,video-0000,0,1191,4,#C C spreads the pizza on the plate with the spoon in his right hand.,C is spreading peanut butter on a tortilla with a spoon.
0,mevo,2,3,video-0000,0,1192,4,#C C puts the food on the knife,Spreading peanut butter onto tortillas.
0,mevo,2,3,video-0000,0,1193,4,#C C spreads the margarine,C is spreading peanut butter
0,mevo,2,3,video-0000,0,1194,4,#C C spreads the food on the spoon, C is spreading peanut butter on the tortilla
0,mevo,2,3,video-0000,0,1195,4,#C C cuts the pumpkin,C is making pinwheels with peanut butter and jelly
0,mevo,2,3,video-0000,0,1196,4,#C C spreads the sauce on the cake,C spreads the peanut butter on the tortilla.
0,mevo,2,3,video-0000,0,1197,4,#C C cuts the dough on the plate ,C is cutting the tortillas.
0,mevo,2,3,video-0000,0,1198,4,#C C spreads the food in the plate with a spoon,C is making pinwheels with peanut butter and jelly
0,mevo,2,3,video-0000,0,1199,4,#C C puts the cream on the dough,#C C spreads peanut butter and jelly on tortillas
0,mevo,2,3,video-0000,0,1200,4,#C C scrapes the taco with the spoon ,C is using the spoon to scrape the taco.
0,mevo,2,3,video-0000,0,1201,4,#C C spreads the food with a knife,Making pinwheels
0,mevo,2,3,video-0000,0,1202,4,#C C puts the food on the plate,# C is making pinwheels
0,mevo,2,3,video-0000,0,1203,4,#C C puts the pastry on the plate,C assembles the pinwheels.
0,mevo,2,3,video-0000,0,1204,4,#C C spreads the dough with a knife,C is spreading the tortilla with peanut butter and jelly.
0,mevo,2,3,video-0000,0,1205,4,#C C pours the pumpkin on the tray,C is spreading peanut butter on a tortilla.
0,mevo,2,3,video-0000,0,1206,4,#C C spreads the cream on the cake,C is making tortilla pinwheels.
0,mevo,2,3,video-0000,0,1207,4,#C C slices the food,C is making pinwheels.
0,mevo,2,3,video-0000,0,1208,4,#C C spreads the sauce on the bread with a knife,C makes peanut butter and jelly pinwheels.
0,mevo,2,3,video-0000,0,1209,4,#C C spreads the sauce on the pastry,C is making peanut butter and jelly pinwheels.
0,mevo,2,3,video-0000,0,1210,4,#C C pours the sauce in the plate,C is spreading peanut butter and jelly on a tortilla
0,mevo,2,3,video-0000,0,1211,4,#C C spreads the butter on the cheese,C is making pinwheels
0,mevo,2,3,video-0000,0,1212,4,#C C spreads food on the spoon ,C is spreading peanut butter on the tortilla.
0,mevo,2,3,video-0000,0,1213,4,#C C puts the dough in the plate,C is spreading peanut butter
0,mevo,2,3,video-0000,0,1214,4,#C C drops the spatula on the plate with her right hand.,C is spreading the peanut butter on the tortilla.
0,mevo,2,3,video-0000,0,1215,4,#C C holds the dough ,C is making the pinwheels.
0,mevo,2,3,video-0000,0,1216,4,#C C scoops the pancake from the plate with the spatula. ,C is making pancakes.
0,mevo,2,3,video-0000,0,1217,4,#C C spreads the cheese on the saucepan,C spreads the peanut butter on the tortilla.
0,mevo,2,3,video-0000,0,1218,4,#C C spreads the pancake,"C makes pinwheels with tortillas, peanut butter, and jelly"
0,mevo,2,3,video-0000,0,1219,4,#C C puts the cookie on the plate,C spreads the peanut butter and jelly on the tortilla.
0,mevo,2,3,video-0000,0,1220,4,#C C turns the bread with a fork,Spreading peanut butter and jelly
0,mevo,2,3,video-0000,0,1221,4,#C C picks the knife on the chopping board with his right hand,C prepares the ingredients.
0,mevo,2,3,video-0000,0,1222,4,#C C places the knife on the plate,C is preparing and assembling the pinwheels.
0,mevo,2,3,video-0000,0,1223,4,#C C places the fork on the plate ,C is setting the table.
0,mevo,2,3,video-0000,0,1224,4,#C C spreads the food with the fork ,C is using the knife to spread the sauce on the cake
0,mevo,2,3,video-0000,0,1225,4,#C C puts the sauce on the cake with a knife ,C makes peanut butter and jelly tortilla pinwheels
0,mevo,2,3,video-0000,0,1226,4,#C C puts the food on the table ,"C assembles pinwheels with tortillas, peanut butter, and jelly."
0,mevo,2,3,video-0000,0,1227,4,#C C scoops the piece of pancake with the knife,What C is doing: Spreading peanut butter on tortillas.
0,mevo,2,3,video-0000,0,1228,4,#C C dips the pastry into the sauce on the plate with the knife in his right hand.,Spreading sauce onto the tortilla.
0,mevo,2,3,video-0000,0,1229,4,#C C spreads the sauce on the chapati with the spoon,Spreading sauce on tortillas.
0,mevo,2,3,video-0000,0,1230,4,#C C scoops the food,Spreading peanut butter and jelly.
0,mevo,2,3,video-0000,0,1231,4,#C C puts the dressing on the food,Spreads peanut butter on tortilla.
0,mevo,2,3,video-0000,0,1232,4,#C C scoops the food with a spoon ,Spreading peanut butter on tortilas.
0,mevo,2,3,video-0000,0,1233,4,#C C dips the pastry in the sauce,C spreading peanut butter on tortilla.
0,mevo,2,3,video-0000,0,1234,4,#C C spreads the tomato paste on the fried egg with the knife,Spreading peanut butter on tortilas
0,mevo,2,3,video-0000,0,1235,4,#C C puts the dough in the pan,C spreads peanut butter and jelly on a tortilla
0,mevo,2,3,video-0000,0,1236,4,#C C puts the food on the plate,Spreading sauce on the cake.
0,mevo,2,3,video-0000,0,1237,4,#C C spreads the sauce on the cake,C is making peanut butter and jelly pinwheels.
0,mevo,2,3,video-0000,0,1238,4,#C C pours the sauce on the food,C is spreading peanut butter on the tortilla
0,mevo,2,3,video-0000,0,1239,4,#C C places the piece of pumpkin on the knife,C is assembling the pinwheels
0,mevo,2,3,video-0000,0,1240,4,#C C spreads the food on the plate,C is making pinwheels with peanut butter and jelly and tortilla.
0,mevo,2,3,video-0000,0,1241,4,#C C spreads the cheese on the spoon with the fork,C spreads the peanut butter and jelly on the tortilla
0,mevo,2,3,video-0000,0,1242,4,#C C cuts the tortilla,Making pinwheel wraps
0,mevo,2,3,video-0000,0,1243,4,#C C holds the food in the plate ,C is preparing the pinwheels.
0,mevo,2,3,video-0000,0,1244,4,#C C puts the curry powder on the food,C makes peanut butter and jelly pinwheels
0,mevo,2,3,video-0000,0,1245,4,#C C cuts the food with the knife,C is making pinwheels.
0,mevo,2,3,video-0000,0,1246,4,#C C spreads the food on the plate with the spoon,C is spreading peanut butter and jelly on the tortillas.
0,mevo,2,3,video-0000,0,1247,4,#C C scoops the food ,C is making pinwheels
0,mevo,2,3,video-0000,0,1248,4,#C C puts the sauce on the food ,Spreading peanut butter on tortilas
0,mevo,2,3,video-0000,0,1249,4,#C C drops the knife on the cake,C is making a cake
0,mevo,2,3,video-0000,0,1250,4,#C C spreads the cookie on the bread,C is making peanut butter and jelly pinwheels.
0,mevo,2,3,video-0000,0,1251,4,#C C spreads the food with a knife,C is spreading the peanut butter and jelly on the tortilla.
0,mevo,2,3,video-0000,0,1252,4,#C C spreads the food with a knife,C is making peanut butter and jelly pinwheels.
0,mevo,2,3,video-0000,0,1253,4,#C C cuts the cake with the knife,C spreads peanut butter on tortila
0,mevo,2,3,video-0000,0,1254,4,#C C cuts the cake,C assembles pinwheels
0,mevo,2,3,video-0000,0,1255,4,#C C scoops the cake with a knife,Cutting tortillas into pinwheel shapes
0,mevo,2,3,video-0000,0,1256,4,#C C scoops the dessert,C is making pinwheels
0,mevo,2,3,video-0000,0,1257,4,#C C cuts the avocado,C is making a peanut butter and jelly pinwheel sandwich.
0,mevo,2,3,video-0000,0,1258,4,#C C cuts the dough with a knife,Making pinwheels
0,mevo,2,3,video-0000,0,1259,4,#C C cuts the food in the plate with a knife,C is cutting the tortillas.
0,mevo,2,3,video-0000,0,1260,4,#C C cuts the sausage with a knife,C makes pinwheels with tortilla.
0,mevo,2,3,video-0000,0,1261,4,#C C spreads the hot dog with a knife,C makes peanut butter and jelly pinwheels.
0,mevo,2,3,video-0000,0,1262,4,#C C cuts the cream,C is cutting the tortillas.
0,mevo,2,3,video-0000,0,1263,4,#C C cuts the egg with the knife ,Cuts tortilla with knife
0,mevo,2,3,video-0000,0,1264,4,#C C spreads the food,C is spreading the peanut butter and jelly on the tortilla.
0,mevo,2,3,video-0000,0,1265,4,#C C cuts the piece of food with a knife,C is cutting the tortila with a knife.
0,mevo,2,3,video-0000,0,1266,4,#C C cuts the potato with a knife,C spreads peanut butter on tortillas
0,mevo,2,3,video-0000,0,1267,4,#C C slices the food with the knife,C is cutting the tortillas with the knife.
0,mevo,2,3,video-0000,0,1268,4,#C C slices the piece of cake on the tray with the knife,C is making peanut butter and jelly pinwheels.
0,mevo,2,3,video-0000,0,1269,4,#C C spreads the sauce in the knife ,C spreads the peanut butter on the tortilla.
0,mevo,2,3,video-0000,0,1270,4,#C C spreads the sauce on the food,C is spreading peanut butter and jelly on the tortilla.
0,mevo,2,3,video-0000,0,1271,4,#C C spreads the food on the plate with the knife,C is making pinwheels with peanut butter and jelly
0,mevo,2,3,video-0000,0,1272,4,#C C spreads the sauce on the food with the spoon ,C is making peanut butter and jelly pinwheels.
0,mevo,2,3,video-0000,0,1273,4,#C C dips the spoon in his right hand into the cup of cream. ,Spreading peanut butter on tortila.
0,mevo,2,3,video-0000,0,1274,4,#C C puts the spice on the dough,C is spreading peanut butter on tortillas.
0,mevo,2,3,video-0000,0,1275,4,#C C pours the food on the plate,C is making peanut butter and jelly pinwheels
0,mevo,2,3,video-0000,0,1276,4,#C C spreads the tomato paste on the cake ,C spreads the peanut butter and jelly on the tortilla
0,mevo,2,3,video-0000,0,1277,4,#C C presses the food on the plate,C is assembling the pinwheels
0,mevo,2,3,video-0000,0,1278,4,#C C cuts the taco,C spreads the peanut butter on the tortilla.
0,mevo,2,3,video-0000,0,1279,4,#C C cuts the food,C is spreading peanut butter.
0,mevo,2,3,video-0000,0,1280,4,#C C picks up the knife from the plate,Spreading peanut butter on tortilla.
0,mevo,2,3,video-0000,0,1281,4,#C C presses the food ,C is making pinwheels
0,mevo,2,3,video-0000,0,1282,4,#C C spreads the cheese on the plate,C is making a peanut butter and jelly pinwheel
